MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"1","영동","청소년","출장","17","관리자","참가","20250313","F"
"1","영동","청소년","출장","16","관리자","참가","20250313","F"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","17","관리자","3등급","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","17","관리자","3등급","20250313","M"
"1","천안","성인","일반","25","관리자","참가","20250313","F"
"2","영동","청소년","출장","16","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","18","관리자","참가","20250313","F"
"1","달서","성인","일반","26","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","16","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","17","관리자","참가","20250313","F"
"2","영동","청소년","출장","17","관리자","참가","20250313","M"
"1","동구(광주)","성인","일반","23","관리자","참가","20250313","M"
"2","청주","성인","일반","22","관리자","3등급","20250313","F"
"1","KSPO대구","성인","일반","22","관리자","3등급","20250313","F"
"2","화성","성인","일반","29","관리자","참가","20250313","M"
"2","포천","성인","일반","26","관리자","1등급","20250313","F"
"1","시흥","성인","일반","60","관리자","참가","20250313","M"
"1","고양","성인","일반","27","관리자","참가","20250313","M"
"1","동해","성인","일반","26","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","M"
"1","중구(서울)","성인","일반","25","관리자","3등급","20250313","F"
"3","삼척","성인","출장","20","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","17","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","17","관리자","참가","20250313","F"
"1","부천","성인","일반","23","관리자","참가","20250313","F"
"1","계룡","성인","일반","25","관리자","참가","20250313","F"
"2","세종","청소년","출장","17","관리자","참가","20250313","M"
"2","KSPO송파(출장A)","청소년","출장","17","관리자","2등급","20250313","M"
"1","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","F"
"1","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","F"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","3등급","20250313","F"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","F"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","F"
"2","KSPO송파(출장A)","청소년","출장","16","관리자","참가","20250313","F"
"1","세종","청소년","출장","17","관리자","참가","20250313","M"
"3","포항","성인","일반","22","관리자","2등급","20250313","M"
"2","KSPO광주","성인","일반","29","관리자","참가","20250313","M"
"1","순천","성인","일반","25","관리자","참가","20250313","M"
"1","세종","청소년","출장","17","관리자","참가","20250313","M"
"1","세종","청소년","출장","17","관리자","참가","20250313","M"
"2","계룡","성인","일반","27","관리자","참가","20250313","F"
"1","청주","성인","일반","28","관리자","참가","20250313","M"
"1","세종","청소년","출장","16","관리자","참가","20250313","F"
"1","나주","성인","일반","24","관리자","참가","20250313","M"
"2","삼척","성인","출장","24","관리자","참가","20250313","M"
"1","오산","성인","일반","23","관리자","참가","20250313","F"
"1","영암","성인","일반","24","관리자","3등급","20250313","F"
"2","군산","성인","일반","27","관리자","참가","20250313","M"
"1","달서","성인","일반","24","관리자","참가","20250313","M"
"1","삼척","청소년","출장","18","관리자","3등급","20250313","F"
"2","북구(광주)","청소년","출장","16","관리자","참가","20250313","M"
"1","삼척","청소년","출장","18","관리자","참가","20250313","M"
"2","삼척","성인","출장","19","관리자","1등급","20250313","F"
"1","서초","성인","일반","24","관리자","참가","20250313","F"
"1","삼척","청소년","출장","18","관리자","참가","20250313","M"
"1","삼척","청소년","출장","18","관리자","참가","20250313","F"
"8","KSPO송파별관(어르신)","어르신","일반","66","관리자","1등급","20250313","M"
"1","삼척","성인","출장","23","관리자","참가","20250313","M"
"1","삼척","성인","출장","23","관리자","참가","20250313","M"
"1","삼척","청소년","출장","18","관리자","참가","20250313","M"
"1","삼척","청소년","출장","18","관리자","3등급","20250313","F"
"1","삼척","성인","출장","21","관리자","3등급","20250313","M"
"1","포항","성인","일반","45","관리자","3등급","20250313","F"
"1","화성","성인","일반","26","관리자","1등급","20250313","M"
"1","사상","성인","일반","25","관리자","참가","20250313","M"
"2","고양","청소년","일반","17","관리자","2등급","20250313","F"
"1","사하","성인","일반","25","관리자","3등급","20250313","F"
"1","수원","성인","일반","28","관리자","3등급","20250313","F"
"1","포항","성인","일반","22","관리자","참가","20250313","M"
"1","오산","청소년","일반","18","관리자","참가","20250313","M"
"2","수원","성인","일반","19","관리자","2등급","20250313","M"
"3","남구(울산)","성인","일반","44","관리자","2등급","20250313","F"
"3","시흥","성인","일반","23","관리자","3등급","20250313","F"
"5","고양","성인","일반","19","관리자","3등급","20250313","M"
"2","KSPO아산","성인","일반","28","관리자","참가","20250313","M"
"1","KSPO송파","성인","일반","52","관리자","참가","20250313","F"
"2","진천","청소년","일반","18","관리자","참가","20250313","M"
"3","마포","성인","일반","20","관리자","3등급","20250313","F"
"1","사천","청소년","일반","18","관리자","2등급","20250313","F"
"2","사천","성인","일반","25","관리자","2등급","20250313","F"
"3","고양","성인","일반","31","관리자","참가","20250313","M"
"1","창원","청소년","일반","18","관리자","참가","20250313","M"
"2","오산","성인","일반","21","관리자","3등급","20250313","M"
"2","오산","성인","일반","24","관리자","2등급","20250313","F"
"2","중구(서울)","어르신","일반","68","관리자","참가","20250313","M"
"1","포항","성인","일반","27","관리자","3등급","20250313","M"
"2","화성","성인","일반","59","관리자","참가","20250313","M"
"1","수원","성인","일반","30","관리자","참가","20250313","M"
"3","광주","성인","일반","64","관리자","참가","20250313","M"
"2","중구(서울)","성인","일반","60","관리자","참가","20250313","F"
"1","서대문","성인","일반","25","관리자","참가","20250313","M"
"1","강북","성인","일반","32","관리자","참가","20250313","M"
"3","보은","성인","일반","28","관리자","참가","20250313","M"
"2","스포원(금정)","성인","일반","28","관리자","참가","20250313","M"
"1","스포원(금정)","성인","일반","20","관리자","참가","20250313","M"
"1","동작","성인","일반","27","관리자","참가","20250313","M"
"3","KSPO광주","성인","일반","25","관리자","참가","20250313","M"
"5","시흥","성인","일반","24","관리자","3등급","20250313","F"
"1","성동","성인","일반","22","관리자","참가","20250313","F"
"4","오산","성인","일반","59","관리자","3등급","20250313","F"
"1","부천","성인","일반","60","관리자","참가","20250313","M"
"2","서구(대전)","성인","일반","19","관리자","참가","20250313","M"
"263","고양","성인","일반","31","관리자","참가","20250313","M"
"1","KSPO송파","성인","일반","33","관리자","참가","20250313","F"
"4","KSPO대구","성인","일반","24","관리자","3등급","20250313","F"
"4","익산","성인","일반","29","관리자","참가","20250313","M"
"1","성동","유아기","출장","57","관리자","참가","20250314","F"
"1","고양","어르신","일반","65","관리자","3등급","20250314","M"
"3","계룡","성인","일반","24","관리자","2등급","20250314","M"
"1","삼척","성인","일반","30","관리자","참가","20250314","M"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","무안","성인","일반","36","관리자","3등급","20250314","M"
"1","정읍","유아기","출장","66","관리자","3등급","20250314","M"
"1","충주","청소년","출장","15","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","17","관리자","2등급","20250314","M"
"3","충주","청소년","출장","15","관리자","2등급","20250314","F"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"3","사천","성인","일반","20","관리자","참가","20250314","M"
"1","사하","성인","일반","24","관리자","참가","20250314","M"
"1","중구(서울)","성인","일반","23","관리자","참가","20250314","F"
"2","사상","성인","일반","43","관리자","참가","20250314","F"
"3","고양","어르신","일반","65","관리자","참가","20250314","M"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","김천","성인","일반","32","관리자","참가","20250314","M"
"1","군산","성인","일반","26","관리자","참가","20250314","F"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"1","순천","성인","일반","25","관리자","참가","20250314","M"
"1","정읍","유아기","출장","69","관리자","참가","20250314","F"
"1","정읍","유아기","출장","53","관리자","참가","20250314","M"
"1","청주","성인","일반","50","관리자","참가","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","KSPO송파별관(어르신)","어르신","일반","65","관리자","1등급","20250314","M"
"1","세종","청소년","출장","15","관리자","3등급","20250314","F"
"1","KSPO광주","성인","일반","20","관리자","2등급","20250314","M"
"1","의정부","성인","일반","19","관리자","3등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"4","북구(광주)","청소년","출장","15","관리자","참가","20250314","M"
"1","강북","성인","일반","24","관리자","1등급","20250314","F"
"2","세종","청소년","출장","17","관리자","참가","20250314","M"
"3","신안","성인","일반","21","관리자","참가","20250314","M"
"2","정읍","성인","일반","29","관리자","참가","20250314","F"
"1","강릉","유소년","출장","11","관리자","참가","20250314","F"
"2","서구(대전)","청소년","일반","18","관리자","3등급","20250314","M"
"4","순천","성인","일반","29","관리자","참가","20250314","M"
"3","화성","성인","일반","22","관리자","3등급","20250314","M"
"3","영암","성인","일반","22","관리자","2등급","20250314","F"
"4","경산","성인","일반","52","관리자","3등급","20250314","M"
"5","부천","성인","일반","26","관리자","참가","20250314","M"
"1","춘천","청소년","출장","17","관리자","참가","20250314","F"
"1","성동","유아기","출장","52","관리자","참가","20250314","M"
"1","서대문","성인","일반","43","관리자","2등급","20250314","M"
"1","곡성","성인","일반","61","관리자","3등급","20250314","M"
"2","서구(대전)","성인","일반","26","관리자","참가","20250314","M"
"1","신안","성인","일반","26","관리자","참가","20250314","M"
"3","동구(인천)","성인","일반","30","관리자","3등급","20250314","M"
"1","화성","성인","일반","64","관리자","2등급","20250314","M"
"1","강릉","유소년","출장","12","관리자","1등급","20250314","F"
"3","창원","성인","일반","42","관리자","참가","20250314","F"
"1","강릉","유소년","출장","11","관리자","참가","20250314","M"
"1","남원","어르신","출장","79","관리자","참가","20250314","F"
"2","서대문","성인","일반","25","관리자","3등급","20250314","M"
"1","창원","성인","일반","45","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","3등급","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","세종","청소년","출장","16","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"3","세종","청소년","출장","18","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","성남","어르신","일반","65","관리자","3등급","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","F"
"1","세종","청소년","출장","15","관리자","참가","20250314","M"
"4","계룡","성인","일반","31","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","3등급","20250314","F"
"1","KSPO광주","성인","일반","28","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"1","영동","청소년","출장","15","관리자","참가","20250314","F"
"3","세종","청소년","출장","17","관리자","참가","20250314","F"
"1","남구(울산)","어르신","일반","69","관리자","참가","20250314","M"
"1","나주","성인","출장","19","관리자","참가","20250314","F"
"1","영동","청소년","출장","15","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","나주","성인","일반","30","관리자","참가","20250314","M"
"1","영동","청소년","출장","16","관리자","3등급","20250314","M"
"7","중구(서울)","성인","일반","24","관리자","참가","20250314","F"
"3","충주","청소년","출장","16","관리자","2등급","20250314","F"
"1","청주","성인","일반","43","관리자","참가","20250314","F"
"1","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","나주","성인","출장","20","관리자","참가","20250314","F"
"1","동해","성인","일반","26","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","서대문","성인","일반","48","관리자","참가","20250314","M"
"3","무안","성인","일반","21","관리자","참가","20250314","M"
"1","서대문","성인","일반","22","관리자","3등급","20250314","F"
"2","영동","청소년","출장","17","관리자","참가","20250314","M"
"1","서대문","성인","일반","28","관리자","2등급","20250314","F"
"3","충주","청소년","출장","15","관리자","3등급","20250314","M"
"1","영동","청소년","출장","16","관리자","참가","20250314","F"
"1","영동","청소년","출장","16","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","포천","성인","일반","24","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","동구(인천)","성인","일반","29","관리자","참가","20250314","F"
"4","달서","성인","일반","26","관리자","참가","20250314","M"
"2","영동","청소년","출장","17","관리자","참가","20250314","F"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","F"
"3","북구(광주)","청소년","출장","18","관리자","2등급","20250314","M"
"1","김천","성인","일반","25","관리자","참가","20250314","M"
"2","나주","성인","일반","24","관리자","참가","20250314","M"
"3","목포","성인","일반","22","관리자","참가","20250314","M"
"3","제주","청소년","일반","17","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","M"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","F"
"3","세종","청소년","출장","17","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","M"
"1","KSPO아산","성인","일반","28","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","18","관리자","참가","20250314","M"
"4","북구(광주)","청소년","출장","18","관리자","참가","20250314","M"
"2","KSPO송파별관(어르신)","어르신","일반","71","관리자","2등급","20250314","M"
"1","오산","성인","일반","24","관리자","3등급","20250314","F"
"2","수원","성인","일반","25","관리자","3등급","20250314","F"
"3","목포","성인","일반","25","관리자","참가","20250314","M"
"1","남구(울산)","어르신","일반","65","관리자","2등급","20250314","F"
"2","남구(울산)","어르신","일반","69","관리자","2등급","20250314","M"
"4","고양","어르신","일반","76","관리자","3등급","20250314","M"
"2","세종","청소년","출장","17","관리자","2등급","20250314","F"
"2","영동","청소년","출장","17","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","F"
"3","구미","성인","일반","33","관리자","참가","20250314","M"
"3","세종","청소년","출장","17","관리자","참가","20250314","F"
"1","계룡","성인","일반","26","관리자","참가","20250314","M"
"1","화성","성인","일반","58","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","영동","청소년","출장","17","관리자","참가","20250314","F"
"1","성동","유아기","출장","63","관리자","참가","20250314","M"
"2","광주","성인","일반","56","관리자","3등급","20250314","F"
"1","성동","유아기","출장","57","관리자","참가","20250314","F"
"2","영동","청소년","출장","16","관리자","참가","20250314","F"
"1","고양","어르신","일반","70","관리자","2등급","20250314","M"
"1","영동","청소년","출장","17","관리자","3등급","20250314","F"
"2","사천","성인","일반","26","관리자","참가","20250314","M"
"2","서대문","성인","일반","24","관리자","3등급","20250314","F"
"2","영동","청소년","출장","17","관리자","참가","20250314","F"
"1","동해","성인","일반","25","관리자","3등급","20250314","M"
"1","사천","성인","출장","57","관리자","2등급","20250314","M"
"5","KSPO송파별관(어르신)","어르신","일반","69","관리자","2등급","20250314","M"
"2","춘천","청소년","출장","17","관리자","참가","20250314","F"
"1","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","KSPO광주","성인","일반","34","관리자","참가","20250314","F"
"1","북구(광주)","청소년","출장","15","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","3등급","20250314","F"
"1","사천","성인","일반","39","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","18","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"1","부천","성인","일반","64","관리자","3등급","20250314","M"
"1","북구(광주)","청소년","출장","15","관리자","참가","20250314","M"
"2","남구(울산)","어르신","일반","66","관리자","3등급","20250314","M"
"6","마포","어르신","일반","74","관리자","1등급","20250314","M"
"3","천안","청소년","일반","18","관리자","3등급","20250314","M"
"1","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","제주","청소년","일반","16","관리자","3등급","20250314","F"
"1","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","춘천","청소년","출장","17","관리자","참가","20250314","F"
"2","제주","청소년","일반","15","관리자","참가","20250314","M"
"1","KSPO송파","성인","일반","28","관리자","참가","20250314","M"
"2","영동","청소년","출장","16","관리자","참가","20250314","M"
"2","사하","성인","일반","31","관리자","참가","20250314","M"
"6","성남","어르신","일반","76","관리자","3등급","20250314","M"
"2","동작","성인","일반","26","관리자","3등급","20250314","M"
"2","사천","성인","일반","34","관리자","2등급","20250314","F"
"3","충주","청소년","출장","15","관리자","3등급","20250314","F"
"3","보은","어르신","출장","75","관리자","3등급","20250314","M"
"1","영동","청소년","출장","15","관리자","참가","20250314","F"
"4","의정부","어르신","일반","81","관리자","3등급","20250314","M"
"1","스포원(금정)","어르신","출장","67","관리자","3등급","20250314","M"
"2","KSPO광주","성인","일반","26","관리자","참가","20250314","M"
"1","삼척","성인","일반","64","관리자","1등급","20250314","F"
"1","영동","청소년","출장","15","관리자","2등급","20250314","F"
"2","수원","성인","일반","23","관리자","참가","20250314","F"
"3","보은","어르신","출장","73","관리자","3등급","20250314","F"
"1","증평","성인","일반","21","관리자","참가","20250314","M"
"1","스포원(금정)","어르신","출장","71","관리자","참가","20250314","M"
"1","양평","성인","일반","32","관리자","참가","20250314","M"
"1","성남","성인","일반","26","관리자","1등급","20250314","F"
"1","사상","성인","일반","29","관리자","참가","20250314","F"
"1","스포원(금정)","성인","출장","57","관리자","2등급","20250314","M"
"1","세종","청소년","출장","16","관리자","1등급","20250314","F"
"3","포항","성인","일반","55","관리자","참가","20250314","F"
"2","사천","어르신","출장","65","관리자","1등급","20250314","F"
"1","충주","청소년","출장","16","관리자","참가","20250314","F"
"8","KSPO대구","성인","일반","36","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"1","서대문","성인","일반","25","관리자","참가","20250314","M"
"1","세종","청소년","출장","15","관리자","참가","20250314","M"
"2","제주","청소년","일반","15","관리자","참가","20250314","F"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"1","안산","성인","출장","19","관리자","3등급","20250314","F"
"4","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"2","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","23","관리자","참가","20250314","F"
"2","중구(서울)","성인","일반","27","관리자","참가","20250314","F"
"2","의정부","성인","일반","29","관리자","참가","20250314","M"
"2","KSPO송파","성인","일반","26","관리자","3등급","20250314","F"
"3","북구(광주)","청소년","출장","18","관리자","참가","20250314","M"
"2","군산","성인","일반","25","관리자","참가","20250314","F"
"1","서구(대전)","성인","일반","25","관리자","참가","20250314","M"
"1","성동","유아기","출장","56","관리자","참가","20250314","M"
"1","세종","청소년","출장","16","관리자","참가","20250314","M"
"1","KSPO대구","성인","일반","26","관리자","참가","20250314","M"
"1","스포원(금정)","성인","출장","55","관리자","2등급","20250314","M"
"1","스포원(금정)","어르신","출장","73","관리자","참가","20250314","M"
"1","안산","성인","출장","19","관리자","참가","20250314","M"
"1","제주","유소년","일반","12","관리자","참가","20250314","M"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","동해","성인","일반","27","관리자","2등급","20250314","M"
"1","사천","성인","일반","40","관리자","참가","20250314","M"
"1","안산","성인","출장","20","관리자","참가","20250314","F"
"7","화성","어르신","일반","71","관리자","3등급","20250314","M"
"3","연제","성인","일반","27","관리자","참가","20250314","M"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"6","고양","어르신","일반","70","관리자","1등급","20250314","F"
"1","충주","청소년","출장","15","관리자","2등급","20250314","M"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"3","서구(대전)","어르신","일반","67","관리자","2등급","20250314","M"
"1","증평","성인","일반","23","관리자","참가","20250314","F"
"2","시흥","성인","일반","24","관리자","참가","20250314","F"
"2","충주","청소년","출장","16","관리자","참가","20250314","F"
"19","고양","어르신","일반","65","관리자","1등급","20250314","M"
"1","성동","유아기","출장","57","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","2등급","20250314","M"
"3","충주","청소년","출장","15","관리자","2등급","20250314","M"
"1","나주","성인","출장","20","관리자","참가","20250314","F"
"1","천안","성인","일반","28","관리자","참가","20250314","M"
"1","KSPO광주","성인","일반","19","관리자","3등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"2","사천","성인","일반","60","관리자","1등급","20250314","F"
"1","천안","성인","일반","26","관리자","참가","20250314","M"
"1","성동","유아기","출장","51","관리자","참가","20250314","F"
"1","남원","어르신","출장","89","관리자","참가","20250314","M"
"3","북구(광주)","청소년","출장","18","관리자","참가","20250314","M"
"1","남원","어르신","출장","70","관리자","3등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","남원","어르신","출장","82","관리자","3등급","20250314","F"
"3","부천","어르신","일반","65","관리자","참가","20250314","M"
"2","충주","청소년","출장","16","관리자","참가","20250314","F"
"1","무안","성인","일반","23","관리자","참가","20250314","M"
"2","충주","청소년","출장","16","관리자","참가","20250314","F"
"1","충주","청소년","출장","15","관리자","참가","20250314","F"
"4","연제","성인","일반","24","관리자","참가","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","안산","성인","출장","20","관리자","참가","20250314","F"
"1","안산","성인","출장","22","관리자","2등급","20250314","F"
"1","안산","성인","출장","19","관리자","3등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","사상","어르신","일반","74","관리자","참가","20250314","F"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"2","춘천","청소년","출장","16","관리자","참가","20250314","M"
"1","세종","청소년","출장","15","관리자","참가","20250314","F"
"1","세종","청소년","출장","15","관리자","1등급","20250314","M"
"3","북구(광주)","청소년","출장","17","관리자","참가","20250314","M"
"1","정읍","유아기","출장","61","관리자","참가","20250314","M"
"1","나주","성인","출장","32","관리자","참가","20250314","M"
"1","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","KSPO대구","성인","일반","20","관리자","참가","20250314","M"
"3","삼척","성인","일반","24","관리자","참가","20250314","M"
"1","충주","청소년","출장","15","관리자","참가","20250314","M"
"2","춘천","청소년","출장","17","관리자","참가","20250314","M"
"1","화성","성인","일반","26","관리자","참가","20250314","M"
"1","KSPO대구","성인","일반","25","관리자","참가","20250314","M"
"1","순천","성인","일반","24","관리자","참가","20250314","M"
"2","북구(광주)","청소년","출장","16","관리자","참가","20250314","M"
"1","영동","청소년","출장","15","관리자","참가","20250314","M"
"1","정읍","유아기","출장","67","관리자","참가","20250314","M"
"1","정읍","유아기","출장","59","관리자","3등급","20250314","F"
"1","남원","어르신","출장","82","관리자","참가","20250314","M"
"1","영암","성인","일반","27","관리자","참가","20250314","M"
"1","정읍","유아기","출장","66","관리자","참가","20250314","M"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","22","관리자","3등급","20250314","F"
"1","삼척","성인","일반","27","관리자","3등급","20250314","M"
"1","나주","성인","일반","27","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"1","김천","성인","일반","26","관리자","참가","20250314","M"
"1","포천","성인","일반","19","관리자","3등급","20250314","M"
"1","남원","어르신","출장","77","관리자","참가","20250314","M"
"1","남원","어르신","출장","92","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","3등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"2","창원","성인","일반","20","관리자","참가","20250314","M"
"1","곡성","성인","일반","25","관리자","참가","20250314","M"
"1","사하","성인","일반","29","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"2","충주","청소년","출장","16","관리자","2등급","20250314","M"
"1","KSPO대구","성인","일반","29","관리자","참가","20250314","M"
"1","창원","성인","일반","28","관리자","3등급","20250314","M"
"1","충주","청소년","출장","16","관리자","2등급","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","20","관리자","참가","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"1","남원","어르신","출장","70","관리자","2등급","20250314","F"
"1","KSPO대구","성인","일반","49","관리자","참가","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","M"
"1","남구(울산)","어르신","일반","65","관리자","참가","20250314","F"
"3","충주","청소년","출장","16","관리자","참가","20250314","F"
"4","스포원(금정)","어르신","출장","68","관리자","참가","20250314","M"
"1","남원","어르신","출장","71","관리자","2등급","20250314","F"
"1","제주","유소년","일반","12","관리자","참가","20250314","F"
"1","정읍","유아기","출장","64","관리자","참가","20250314","F"
"2","충주","청소년","출장","16","관리자","1등급","20250314","M"
"1","춘천","청소년","출장","16","관리자","1등급","20250314","M"
"1","마포","성인","일반","25","관리자","3등급","20250314","F"
"1","사천","성인","일반","27","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","남원","어르신","출장","75","관리자","2등급","20250314","F"
"2","나주","성인","일반","31","관리자","참가","20250314","M"
"1","강북","성인","일반","25","관리자","3등급","20250314","M"
"1","사상","어르신","일반","65","관리자","참가","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"1","동구(광주)","청소년","일반","18","관리자","참가","20250314","M"
"4","서구(대전)","성인","일반","24","관리자","1등급","20250314","F"
"3","충주","청소년","출장","15","관리자","참가","20250314","F"
"1","KSPO광주","성인","일반","26","관리자","참가","20250314","M"
"1","청주","성인","일반","50","관리자","3등급","20250314","M"
"2","춘천","청소년","출장","16","관리자","참가","20250314","F"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"1","청주","성인","일반","46","관리자","참가","20250314","M"
"1","청주","성인","일반","51","관리자","참가","20250314","F"
"1","안산","성인","출장","21","관리자","참가","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","19","관리자","참가","20250314","F"
"1","안산","성인","출장","21","관리자","참가","20250314","F"
"1","청주","성인","일반","42","관리자","3등급","20250314","F"
"2","춘천","청소년","출장","16","관리자","참가","20250314","F"
"1","KSPO대구","성인","일반","25","관리자","참가","20250314","M"
"3","충주","청소년","출장","15","관리자","2등급","20250314","F"
"2","춘천","청소년","출장","16","관리자","참가","20250314","F"
"2","충주","청소년","출장","15","관리자","참가","20250314","M"
"2","동해","성인","일반","24","관리자","참가","20250314","M"
"2","춘천","청소년","출장","16","관리자","참가","20250314","F"
"1","창원마산회원","청소년","일반","18","관리자","참가","20250314","M"
